course_id,course_title,is_paid,price,num_subscribers,level,year,month
648174,Buchführung lernen leicht gemacht,True,40,446,Beginner Level,2016,6
517466,Day Trading: High ROI Day Trading ,True,150,17,Intermediate Level,2015,7
304422,Flow Management and Forecasting,True,20,16,All Levels,2014,9
177214,An Introduction to Management of Portfolios (MoP),True,20,117,Beginner Level,2014,3
73898,CFA Level I Workshop 1: Ethics and Quantitative Methods,True,20,147,All Levels,2013,8
671548,Accounting Basics 101 for Understanding Business,True,20,7,All Levels,2016,1
504620,Mortgage Acceleration,True,20,247,All Levels,2015,8
98706,Stock Market for Beginners. Learn to trade,True,35,143,All Levels,2013,10
364428,CFA Corporate Finance Level 1 (Part 1),True,180,621,All Levels,2014,12
560472,Trading Tips from Hedge Fund Manager,True,50,6,All Levels,2015,7
682986,Effective Debt Collection Strategies,True,40,5,Intermediate Level,2015,11
270844,IAS 1-Presentation of Financial Statements ,False,0,2674,All Levels,2014,10
507600,Stock Trading Strategies Using a D.A.R.T.,True,20,227,All Levels,2015,5
363078,Capital Structuring Techiques for CA / CFA / CPA Exams,True,125,4480,Intermediate Level,2014,12
933394,The Complete Guide to Forex Trading,True,20,1329,All Levels,2017,2
1090408,Learn How to Trade Binary Options Professionally,False,0,5144,All Levels,2017,2
707688,Learn How to Start Small and Make It Big In Small-Cap Stocks,True,50,2635,Beginner Level,2016,2
544176,Trading strategies with common sense technical analysis,True,75,1750,All Levels,2015,7
392478,Startup Business: How To Raise Seed Capital,True,95,3360,All Levels,2015,3
613422,Business Economics - Basics (College Level),True,50,3425,All Levels,2015,9
316750,Technical Analysis 101: Master the Basics of Trading,True,95,2688,All Levels,2015,5
884658,Investing in Stocks? Master The Art of Covered Calls Selling,True,80,1095,All Levels,2016,7
735550,How to Trade Binary Options Effectively – All Levels,True,195,1680,All Levels,2016,1
770486,Stock Market: The Zero Risk Way of Investing,True,25,2046,Beginner Level,2016,3
543212,Forex Trading using professional indicators by TOP traders,True,200,1699,All Levels,2015,7
804298,Corporate Finance 101: Equity Valuation,True,50,1071,All Levels,2016,3
707054,Trading Strategies: Find The Trading Strategy That Fits You,True,20,1037,All Levels,2015,12
964828,Forex Trading - Learn An Effective Forex Trading Strategy,True,95,223,All Levels,2016,12
298522,Navigate the 10-K and Other Financial Reports,True,40,653,All Levels,2014,11
1196728,From 0 to 1: Investments and Portfolio Theory,True,50,230,Beginner Level,2017,5
255170,Bitcoin - The Complete Guide,True,20,2281,All Levels,2014,7
40670,Professional Trader's Mindset - Complete Forex Course,True,50,4702,All Levels,2013,6
737832,Bitcoin Peer Investing: How To Generate Double Digit Returns,True,25,366,All Levels,2016,1
240256,Forex Breakout Profits: The Definitive Guide,True,25,521,All Levels,2014,11
931626,Learn to Trade With Fibonacci Tools,True,30,252,Intermediate Level,2016,8
663022,"Investing Internationally into Real Estate, Stocks and Bonds",True,200,1101,All Levels,2016,1
1196816,From 0 to 1: Bond Theory and Valuation,True,50,223,Beginner Level,2017,5
202290,Stock Market Mastery,True,20,135,All Levels,2014,6
690546,UK Self Assessment Tax Return Filing Online,True,20,23,All Levels,2015,12
560218,Introduction to Financial Statements,True,40,112,Beginner Level,2015,8
253810,"IAS 8-Accounting Policies ,Changes in Accounting Estimates",False,0,2122,All Levels,2014,10
420926,CFA® Level 1 2014 – Financial Reporting and Analysis,True,50,152,All Levels,2015,2
382824,Investment Banking Operations : Securities Trade Life Cycle,True,30,267,All Levels,2015,1
73046,CFA Level I Foundation Course: Introduction to Quants,True,50,155,Beginner Level,2013,8
73860,Financial Risk Manager (FRM) Certification: Level I,True,50,87,All Levels,2013,10
191588,IAS 10 - Events After Reporting Date,False,0,2146,All Levels,2014,5
665866,Investment Portfolio Analysis with Excel,True,50,154,All Levels,2015,11
73068,Introduction to the CFA Program,False,0,4248,Beginner Level,2013,8
252950,Chartered Financial Analyst (CFA) - Level 1 - FRA,True,30,517,Beginner Level,2014,6
760990,Excel 4 Accounting & Bookkeeping - Master Lookup Functions,True,35,2638,All Levels,2016,2
874312,Cashflow Management for Small Businesses: A How To Guide,True,25,2914,All Levels,2016,6
373716,Forex Basics (Professional Course Level),True,20,6050,All Levels,2014,12
1275790,Advanced Butterfly Spreads for Options Income Strategies,True,60,16,Expert Level,2017,7
836926,The Holy Grail of Auto Trading Forex Futures Stocks Revealed,True,50,3917,All Levels,2016,5
1131122,IPO Fundamentals,True,20,1122,Beginner Level,2017,3
595258,Finance for Non-Finance: Learn Quick and Easy,True,20,4158,Beginner Level,2016,2
1269590,Advanced Options Trading Course,True,40,1252,Intermediate Level,2017,6
611420,Statistics - Measures of Dispersion for CA / CS / CFA exams,True,20,5108,All Levels,2015,9
941990,Work From Home Online (Part/Full) : Trade Forex 4 Beginners,True,45,2981,Beginner Level,2016,10
1119920,Financial Ratios Using Excel,True,100,1223,Beginner Level,2017,3
256200,How To Start Trading Penny Stocks In 10 Easy Steps 2017,True,50,7750,All Levels,2014,7
207166,How to Copy the Best Traders on Etoro,True,90,564,All Levels,2014,5
390472,How To Set Up A Limited Company In The UK,False,0,2075,Beginner Level,2015,4
575476,Forex trading made simple,True,100,45,All Levels,2015,9
460652,Financial and Business Simulation with Microsoft Excel,True,20,44,Expert Level,2015,3
157336,10.  Bonds and Bond Pricing,True,20,308,All Levels,2014,2
65110,Professional Risk Manager (PRM) Certification: Level 3,True,50,55,All Levels,2013,7
987682,Stocks: Quick Method to get started Investing,False,0,718,Beginner Level,2017,5
835212,The Fundamentals Of Finance For Non-Finance Professionals,True,40,206,All Levels,2016,5
882276,Forex - Top Equity Management Strategy,True,20,18,All Levels,2016,6
971110,The Truths about (in)secure Retirement,True,200,86,Intermediate Level,2016,10
414744,Learn How to File Taxes for Uber and Lyft Drivers,True,40,294,All Levels,2015,2
537286,Learn the Basics of the Wave Principle:,True,30,27,Beginner Level,2015,7
1123226,MasterClass-Japanese &  Heiken Ashi CandleStick Patterns,True,195,375,All Levels,2017,3
1170626,Start Trading Stocks Using Technical Analysis! Part 2,True,95,94,All Levels,2017,5
1016996,Introduction to Corporate Finance (Mergers & Acquisitions),False,0,2080,Beginner Level,2017,2
1046992,Forex & Financial Market Trading Tutorial- Online Strategies,False,0,3137,All Levels,2017,4
929526,Learn to trade Candlestick Patterns,True,20,155,Intermediate Level,2016,8
631276,High-Frequency Trading #2: Market Structure & Instruments,True,50,1732,All Levels,2015,11
86558,The Art Of Financial Valuation With Certificate,True,20,3372,All Levels,2013,9
615600,Sensitivity & Scenario Analysis for CA / CFA / CPA Exams,True,20,2185,All Levels,2015,9
799434,"Economics:   Competition, Elasticity, a little Game Theory",True,50,1008,All Levels,2016,4
1088656,Quantitative Trading Analysis with Python,True,50,256,All Levels,2017,1
674354,Invest Like a Pro!,True,200,1173,Beginner Level,2015,12
1187758,Options Trading Essentials: The ULTIMATE Guides,False,0,1352,All Levels,2017,4
548764,ACCA FA1 Recording Financial Transactions,True,50,49,Beginner Level,2015,7
410576,CFA® Level 1 2014 – Portfolio Management,True,40,124,All Levels,2015,3
501384,Essentials Of Swing Trading Stocks,True,20,105,All Levels,2015,6
59725,Small Business and Managerial Accounting Training Tutorial,True,20,117,Beginner Level,2013,6
47504,Use Crowdfunding Effectively With Indiegogo and Kickstarter,False,0,6533,All Levels,2013,6
1257502,The Complete Litecoin Crypto Currency Bootcamp,True,20,7,All Levels,2017,6
304426,Bank Reconciliation & VAT on Excel,True,20,30,All Levels,2014,9
581598,Commodity Futures Day Trading Strategies,True,95,91,All Levels,2015,8
328842,Learn to invest in the Stock Market,True,40,28,Beginner Level,2014,11
541824,FX Commodity Chart Trading Patterns for Success,True,50,83,All Levels,2015,7
103144,Forex Elite Trading,True,85,623,All Levels,2013,10
937150,How to Invest in Startups - Expert Reveals Winning Secrets.,False,0,1625,All Levels,2016,8
1215926,Kickstarter success in 5 easy steps,True,20,0,All Levels,2017,5
1035638,Understanding Financial Statements,True,25,0,All Levels,2016,12
1249146,Planning and Executing a Financial Statement Audit,True,50,0,Intermediate Level,2017,6
1233894,The Latest Updates 2016 Financial Accounting Standards Board,True,50,1,Intermediate Level,2017,6
975910,How to achieve personal transformation,True,20,0,All Levels,2016,12
1221942,Basic Bookkeeping,True,35,0,Beginner Level,2017,5
1169196,"Credit concepts and checklist for bankers, credit analyst",True,20,0,Beginner Level,2017,4
1271182,Practical Film Financing: Finding & Pitching Investors,True,100,0,Beginner Level,2017,7
1233302,Ratio Analysis for Financial Statements,True,50,0,Beginner Level,2017,7
1231958,60 Minutes to Fundamental Accounting Skills,True,75,0,Beginner Level,2017,6
837322,Essentials of money value: Get a financial Life !,True,20,0,All Levels,2016,5
1157298,Introduction to Forex Trading Business For Beginners,True,20,0,Beginner Level,2017,4
42645,"Backspreads, Diagonals and Butterflies - Advanced Strategies",True,60,737,Expert Level,2013,3
355622,Trade Forex 13 Patterns - Golden Ratios Secret Revealed,True,200,554,All Levels,2015,1
514036,Crystal ball trading - foresee price with seasonal patterns,True,145,807,All Levels,2015,6
45136,Weekly Options and study of Options expiration dynamics,True,60,779,Expert Level,2013,3
371574,Cost Accounting Basics (Professional Course Level),True,20,1777,Beginner Level,2014,12
915964,Learn to Reliably Invest In The Stock Market,True,50,841,All Levels,2016,7
1209556,Hedge Fund Trading Systems Part Two - Stocks & ETFs,True,200,56,Expert Level,2017,5
412856,Stock Market Option Trading: How Sell Options For Premium,True,200,1909,Intermediate Level,2015,2
42651,Straddles and Strangles - Volatility moves in any direction,True,60,775,Expert Level,2013,3
294914,Debt Collection Management: Get Paid On Time EVERY TIME!,True,20,1255,All Levels,2015,1
219306,Learn about it,True,20,1193,All Levels,2014,6
652768,Trading: Basics of Trading for Beginners,True,140,1309,Beginner Level,2015,11
42197,Options Spreads Bundle-  the heart of Options Trading,True,120,623,Intermediate Level,2013,2
936298,Trade the News in Forex: EA Robot Included,True,200,276,All Levels,2016,8
885443,Investment Portfolio Analysis with R,True,50,314,All Levels,2016,6
585208,Basics of Economics For Beginners A to Z - A Complete Course,True,170,1942,Beginner Level,2015,8
386922,Seeing the Big Picture: Understanding Financial Statements,True,50,885,All Levels,2015,1
1023650,Financial Modeling for Professionals in 1 Day!,True,200,226,Intermediate Level,2016,12
676764,Create Your Own Automated Stock Trading Robot In EXCEL!,True,150,461,All Levels,2015,12
696342,FOREX: From Zero To Hero,True,150,152,All Levels,2017,2
41145,Learn Call Options and Put Options - Introduction to Options,True,60,1017,Beginner Level,2013,2
145220,1. Principles of Simple Interest ,True,20,1074,All Levels,2014,1
868686,Double Entry Bookkeeping,True,50,440,Beginner Level,2016,6
745110,MQL5 Tutorial Bootcamp,True,20,978,Beginner Level,2016,1
745832,Succeed at Options Even If You Don't Know Where to Start,True,200,36,All Levels,2017,4
43778,"Buying, Selling, and Storing Precious Metal",True,20,74,All Levels,2013,2
19653,Accounting Skills for Managers,True,20,78,Beginner Level,2012,6
1013190,Analysis and Evaluation of Economic Feasibility of Projects,True,100,10,Intermediate Level,2016,12
824034,Technical Analysis: Understanding Price Action,True,45,39,All Levels,2016,8
370440,Bitcoin For Beginners,True,50,37,Beginner Level,2014,12
312860,"IAS 16-Property,Plant and Equipment ",False,0,2166,All Levels,2014,10
168358,Basel II,True,50,78,All Levels,2014,3
721746,Forex Trading Plan,True,50,21,All Levels,2016,2
885342,Financial Modeling 101,False,0,1086,Beginner Level,2016,12
811416,Learn Financial Modeling from Scratch - Part1,True,50,7,All Levels,2016,4
35131,Introduction to Small Business Accounting Training Tutorial,True,25,168,Beginner Level,2013,1
570844,Learn Basic Concepts of Economics Step by Step - Complete,True,150,2801,All Levels,2015,8
189996,Introduction to Digital Payments ,False,0,12217,Beginner Level,2014,4
716828,The Beginner's Guide to the Futures and Options Trading,False,0,6185,All Levels,2016,1
702138,Bitcoin Investing: The Complete Buy & Hold Strategy,True,25,477,All Levels,2016,1
130298,Financial Modeling in Excel for Startups,True,50,1334,Beginner Level,2014,1
709536,Learn to Trade Forex Naked Price Action Big Shadow Trade,False,0,5407,Intermediate Level,2016,1
706942,Forex Trading For Beginners ,False,0,9483,Beginner Level,2016,1
297762,Build a Trading Comps Valuation Model,True,50,1032,All Levels,2014,10
614472,The Advanced Forex Course for Smart Traders,False,0,8236,All Levels,2015,10
463834,Cost Accounting Overheads (Professional Course Level),True,20,2383,All Levels,2015,3
934614,Beginners Guide to Stock Market Investing,False,0,3283,Beginner Level,2016,9
430968,Financial Management Capital Market Instruments,True,25,2650,Beginner Level,2015,2
305368,NPV and IRR Techniques for CA / CFA / CPA Exams,True,20,1551,Beginner Level,2014,9
179446,Commercial Credit Analysis,True,50,545,All Levels,2014,3
443502,Essential Finance For Managers,True,25,663,All Levels,2015,4
414246,Bitcoin for Accountants,False,0,3519,Beginner Level,2015,2
571506,ProTrader -  Advanced Technical Analysis,True,125,825,All Levels,2016,8
1101382,Binary Options Masterclass,True,200,70,All Levels,2017,2
638966,188% Profit in 1Year - Forex ALGO Robot Trading no indicator,True,120,357,All Levels,2016,5
757508,"Financial Accounting, its Cycle, Statements & Analysis",True,20,853,Beginner Level,2016,3
180384,Yield Curve Dynamics,True,50,397,All Levels,2014,3
812798,Value Investing and Stock Market Fundamentals,True,195,74,Beginner Level,2016,4
364206,Media Training for Financial Service Professionals,True,20,1254,All Levels,2014,12
742142,Learn the Forex Naked Price Action Pogo Trade,True,60,89,Intermediate Level,2016,2
895030,Forex - Price action Reversal Strategy,True,20,38,All Levels,2016,7
516168,Budget preparation for an EU project proposal,True,50,18,Intermediate Level,2015,6
612528,Corporate Finance and Alternative Investment for CFA L1,True,20,103,All Levels,2015,9
597084,Don't Let Your Customers Run Your Business,True,50,7,Intermediate Level,2015,10
544556,Stock Trading: Insider Tips For Determining Market Direction,True,95,104,All Levels,2015,7
953490,TopTrader Academy - Complete Options Course,True,150,42,All Levels,2016,9
221872,Working Capital Management for Entrepreneurs,True,20,507,Expert Level,2014,11
662318,Learn Quickbooks to maintain books properly,True,20,241,Beginner Level,2015,11
73044,CFA Level I Foundation: Introduction to Financial Reporting,True,50,226,Beginner Level,2013,8
714188,"Fixed Income Valuation and Analysis, CFA L2",True,20,50,All Levels,2016,1
548044,Corporation Tax Returns UK,True,50,100,All Levels,2015,7
498360,Trading For Busy People,True,50,99,All Levels,2015,7
425338,Basics of Trading,True,40,99,Beginner Level,2015,4
164102,CFP - Introduction to Financial Planning,True,30,1192,Beginner Level,2014,2
902888,Investment Portfolio Analysis with Python,True,50,209,All Levels,2016,7
245822,Day Trading Market Structure Signals,False,0,5529,All Levels,2014,6
729128,Professional Bookkeeping and Accounting 3: Double Entry ,True,35,81,All Levels,2016,1
773650,"Accounting Basics by Hector Garcia, CPA",False,0,1924,Beginner Level,2016,2
466632,Stock Markets: How I Became Rich By Changing How I Trade,True,20,646,All Levels,2015,9
466774,Learn About Bitcoin and Bitcoin Mining,True,20,520,Beginner Level,2015,5
442114,Take Control By Learning The Stock Market Now,True,30,1440,Beginner Level,2015,3
781954,Cost Accounting and Financial Management - A Complete Study,True,150,452,All Levels,2016,3
902150,Learn Global Macro Trading & Investing for Retail Investor,True,75,178,All Levels,2016,7
1169188,Energiespar-Formel // Mehr Geld durch Wasser sparen Zuhause,True,50,21,All Levels,2017,4
1201912,high swing - كورس لتعليم جميع مراحل احتراف تداول الفوركس,True,100,12,Intermediate Level,2017,5
167316,TRADER BOT: Introdução à Linguagem MQL5,True,20,209,All Levels,2014,3
1028656,财务分析与估值建模入门,False,0,505,Beginner Level,2016,12
645890,Aprende desde cero a operar el mercado de divisas FOREX,True,90,16,All Levels,2015,10
559328,Cómo usar Metatrader 4 para hacer trading?,True,20,25,All Levels,2015,7
1225194,Zoho Books Gestion Financière d'Entreprise pas à pas,False,0,229,All Levels,2017,5
734280,Aprende a llevar la contabilidad de forma informatizada,True,25,6,Beginner Level,2016,2
1164568,Psicología del trading,True,20,1,All Levels,2017,5
43291,La costruzione del budget di una proposta comunitaria,True,50,10,Intermediate Level,2015,1
1034560,"Erfolgreich als Signalgeber/in, per Social- und Copytrading",True,60,1,All Levels,2016,12
871682,Aprenda  a Investir,True,20,34,All Levels,2016,6
1057040,Teeter-Totter Accounting,True,90,0,Beginner Level,2017,2
1032648,beginning accounting,True,20,0,Intermediate Level,2016,12
1087466,Stop Creditors from Harassing you and Avoid Bankruptcy,True,20,0,Beginner Level,2017,2
1058852,Learn to trade using technical analysis,True,50,0,Intermediate Level,2017,5
1083744,How to Invest Using ETFs from Former Wall Street Trader,True,200,0,All Levels,2017,2
1271430,Workshop on Banking Credit Analysis Process,True,100,0,All Levels,2017,6
715476,The Cuckoo Strategy to get European Funding,True,160,0,All Levels,2016,1
1219820,Accounting - The 6 most important rules you must learn,True,20,0,All Levels,2017,5
627332,Mutual Funds for Investors in Retirement Accounts,True,20,0,All Levels,2015,12
1136038,Free Ways to Create Passive Income Online,True,25,0,Beginner Level,2017,4
1035638,Understanding Financial Statements,True,25,0,All Levels,2016,12
1232282,The Cash Flow Statement - An Introduction,True,50,0,Beginner Level,2017,6
41961,"Options Foundation - Time Decay, Implied Volatility, Greeks",True,60,459,Beginner Level,2013,2
42040,Buying Call and Put Options - Options beginner strategies,True,60,266,Intermediate Level,2013,2
1039442,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),True,150,104,All Levels,2017,2
615602,Valuation of Goodwill for CA / CFA / CMA Exams,True,20,1509,All Levels,2015,9
235112,Forex - Catch the Big Market Moves in Forex,True,20,212,Intermediate Level,2014,6
551910,SEASON 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots,True,25,462,All Levels,2015,7
1051430,Intermediate Accounting 1: Easy. Fast. Simple!,True,200,90,Intermediate Level,2016,12
828596,Global Macro Investing - Take Control Of The World's Markets,True,30,153,Intermediate Level,2016,5
258894,How to Read a Balance Sheet,True,50,1055,Beginner Level,2014,7
138560,Credit Repair from a Financial Institution,True,20,157,All Levels,2014,1
689868,The Binary Institute -  Binary Options Trading Course,True,200,103,All Levels,2015,12
1020244,Mental Models For Wall Street - Become A Better Trader,False,0,1067,All Levels,2016,12
858764,株式投資に向く性格に変えるための心理学を学ぶ,True,20,58,All Levels,2016,6
941310,Matemática Financeira com HP12C e MS Excel,True,20,74,Beginner Level,2016,10
1214144,¡Triunfar en La Bolsa de Valores No Requiere de Experiencia!,False,0,338,Beginner Level,2017,5
492344,Cómo Crear Políticas Contables bajo NIIF para PYMES,True,20,27,All Levels,2015,8
815672,Finanzas Personales para Vivir Libre de Deudas,True,75,76,Beginner Level,2016,4
376712,Finanzas personales: Logrando la Libertad Financiera,True,30,27,Beginner Level,2015,1
869716,株式投資で本当のテクニカル分析ができるようになる,True,20,68,Intermediate Level,2016,7
754156,Aktiver Vermögensaufbau mit ETF,True,20,112,Beginner Level,2016,2
709816,Socorro! Preciso Organizar as Minhas Finanças!,True,20,72,All Levels,2016,1
680046,Curso Completo de Opciones Binarias: Estrategias 90% Acierto,True,145,335,All Levels,2015,12
1138162,Le basi del Trading,True,200,22,All Levels,2017,3
829182,【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本,True,30,41,Beginner Level,2016,5
1163242,Profit and Loss Account for bankers and credit analysts,True,20,1,Beginner Level,2017,4
46933,Business Accounts For Managers,True,30,16,Beginner Level,2013,4
954842,Black Scholes Option Pricing Model,True,25,3,Beginner Level,2017,5
868112,Chief Wealth Officer,True,45,4,Beginner Level,2016,6
1056242,Practical Accounts Training A,True,35,2,Intermediate Level,2017,1
113712,International Trade and New Geographic Economy,True,20,12,All Levels,2013,12
146454,2. Principles of Simple Interest - advanced problems,True,20,10,Intermediate Level,2014,1
56926,School of Raising Capital: Agile Financial Modeling,True,20,12,All Levels,2013,6
589778,How to Read Financial Statements,True,20,5,Beginner Level,2015,8
1113702,"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep",True,20,1,All Levels,2017,3
1072220,Reach Your Personal Financial Goals the Easy Way (2017 UK),True,95,2,All Levels,2017,5
101038,Bitesize Bookkeeping for busy people,True,20,9,Beginner Level,2015,3
417088,Do Your Own Accounts,True,35,42,All Levels,2015,2
258954,CFA Level 1 - Derivatives,True,30,110,All Levels,2014,7
298044,Accounting for everyone! ,True,35,420,Beginner Level,2014,11
593962,Stock Fundamental Analysis with Excel,True,50,206,All Levels,2015,9
941520,Financial Accounting For Beginners,True,60,164,All Levels,2016,9
64173,Trading: How Transformative Learning Drives Expertise,True,30,69,All Levels,2013,7
371828,Manual Bookkeeping,True,20,28,Intermediate Level,2015,7
974954,Numeracy skills in business and everyday life:Think and Deal,True,20,90,Beginner Level,2016,10
818572,Financial Modelling in Excel Step by Step,True,20,13,Intermediate Level,2016,5
115752,Straight From Business School: Create Financial Statements,True,20,31,Beginner Level,2013,11
731150,How To Pay Less Tax (UK version),True,50,13,All Levels,2016,1
627772,Interpreting financial statements,False,0,2119,All Levels,2015,10
850726,Forex trading with binary options,True,25,136,All Levels,2016,5
136244,Triple P Trading Course,True,20,797,All Levels,2013,12
485889,Cost Accounting - A Comprehensive Study,True,180,503,All Levels,2015,4
507778,How to become a successful day trader,True,95,1150,All Levels,2015,5
422918,Essentials of Finance and Investment in 2 hours,True,20,1403,Beginner Level,2015,6
362530,Public Speaking: You Can Give Great Financial Presentations,True,20,916,All Levels,2014,12
579642,Professional Trading - Consistent Profits with Low Risk!,True,20,627,All Levels,2015,10
1022796,Trading for winning,True,200,168,All Levels,2017,1
793084,Succeed in Stocks Even if you Don't Know Where to Start,False,0,2554,Beginner Level,2017,3
881062,Options Basics & Trading With Small Capital! - Level 1,True,30,120,Beginner Level,2016,7
838260,Forex trading Basic to advance Professional Level course,True,20,750,All Levels,2016,5
380542,Day Trading in Stocks: Strategies for Beginner Investors,True,50,217,All Levels,2015,1
772480,Learn to Trade Forex Big U-Turn Trade,True,50,106,Beginner Level,2016,2
576906,"Technical Analysis Primer for trading Stocks, Bonds & Forex",True,50,397,Beginner Level,2015,11
410196,DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise,True,20,44,All Levels,2015,3
581662,Stock Trading with this Strategy,True,50,30,All Levels,2015,8
1088102,The Psychology of Trading,True,20,95,All Levels,2017,2
788756,Professional Forex Strategy+2 weeks for FREE trading alerts,True,95,55,All Levels,2016,3
380206,Stock Trading Essentials for Day Traders,True,100,94,All Levels,2015,1
160322,Basics of Finance and Budgeting,True,20,578,Beginner Level,2014,5
610812,Portfolio Management CFA L1 2016,True,20,393,All Levels,2015,9
288256,"Trade Stocks, Forex & Financial Markets like a Professional",True,20,116,All Levels,2014,8
662996,The Tax Advantaged Investor: A Guide to Legal Tax Reduction!,False,0,1888,All Levels,2015,12
101234,The Smart Option Trader,True,45,412,All Levels,2013,10
1113442,Beginners Chart Patterns Trading for Penny Stocks,True,200,40,Beginner Level,2017,2
746366,Financial Statements: Learn Accounting. Unlock the Numbers.,True,40,222,Beginner Level,2016,2
186556,CFA® Level 1 2014 – Alternative Investments,True,30,831,All Levels,2014,4
179500,Interest Rate Swaps,True,50,485,All Levels,2014,3
304000,Financial Modelling for entrepreneurs,True,20,232,All Levels,2014,9
334838,Economics - CFA Level 1 - 2014,True,20,135,Beginner Level,2014,11
302456,Bookkeeping Made Simple,True,40,61,All Levels,2015,7
537748,What is Bitcoin,True,20,61,All Levels,2015,7
378464,Accounting for CA CPT Exams Part I,True,50,874,All Levels,2014,12
532216,Raising Capital for Your Business,True,50,22,All Levels,2015,8
41973,"Silver, Gold, and Inflation",False,0,5597,Beginner Level,2013,2
138004,Accounting Concepts For Technocrats,True,20,261,Beginner Level,2013,12
94532,Beginner Financial Analysis: Invest Like Warren Buffett,True,50,83,Beginner Level,2014,3
467238,Advance Technical Analysis,True,50,152,Expert Level,2015,4
850294,The Everyday Investor: Building Wealth with Venture Capital,True,20,176,Intermediate Level,2016,6
1110256,QuickBooks Online : Inventory Management For Non-Finance,True,35,8,All Levels,2017,4
439210,Law Matters,True,20,327,Beginner Level,2015,3
597164,Learn to Trade for Profit: Finding Winning Stocks - Chinese,True,95,264,All Levels,2015,10
773502,Financial Accounting Part 2 - Passing The Class,True,20,15,Beginner Level,2017,5
262818,Simple Options Trading System,True,35,104,Intermediate Level,2014,7
255046,Investments and Financial Markets,True,40,71,Beginner Level,2014,7
295909,Legal Accounting,True,110,26,All Levels,2014,9
1153876,"Term Loan Appraisal for bankers, credit analysts",True,20,11,Beginner Level,2017,4
83736,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,True,20,1294,Beginner Level,2013,8
75182,Trade Show Samurai,True,95,32,All Levels,2013,8
236070,Forex Harmonic Trading- With Multiple Forex Chart Examples,True,135,313,All Levels,2016,11
788796,The Cost of Capital: The Key To Attract Venture Capitalists,True,50,635,All Levels,2016,3
508796,Accounting for School Students,True,30,1311,All Levels,2015,5
739910,Learn To Trade The Forex Naked Price Action Acapulco Trade,True,70,288,Intermediate Level,2016,1
725872,Certificate in MYOB AccountRight Premier 2017 Course,True,200,97,All Levels,2016,3
894336,Master The Psychology of Forex & Binary Options Trading,True,20,53,Intermediate Level,2016,7
334820,Learn to Pick the Right Stock Broker Account,True,40,1102,Beginner Level,2014,12
619786,Profit During Crashing Markets: A Step-by-Step Guide,True,195,57,All Levels,2016,5
179820,Introduction to Futures & Options,True,50,694,All Levels,2014,3
322332,Learn To Invest In 7 Steps,True,50,137,Beginner Level,2015,3
597424,Sell like a Pro: Insider Secrets of Successful Selling!,True,115,12,All Levels,2016,11
1089610,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,True,20,18,All Levels,2017,2
166842,6. Annuities Due and Deferred,True,20,170,All Levels,2014,2
408232,CFA® Level 1 2014 – Quantitative Methods,True,50,119,All Levels,2015,2
249376,IFRIC 13-Customer Loyalty Programmes (Revenue),False,0,2058,All Levels,2014,7
231256,FOREX Currency Trading For Beginners,True,25,35,Beginner Level,2014,6
479496,Basic Technical Analysis,True,50,40,Beginner Level,2015,8
944534,Forex:Trade Management & Psychology,True,150,13,Intermediate Level,2016,9
1153854,"Working Capital assessment for bankers, credit analysts",True,20,4,Beginner Level,2017,4
74028,"CFA Level I Workshop 6: Alternatives, PM and Economics ",True,20,71,All Levels,2013,8
73962,CFA Level I Workshop 3: Financial Reporting & Analysis II,True,20,71,All Levels,2013,8
1156530,How to trade in the Forex market,True,200,6,Intermediate Level,2017,3
1097288,Bookkeeping Practicals with Software,True,35,1,Intermediate Level,2017,2
614668,8 Steps To Achieve Financial Freedom And Escape Debt,True,40,5,Beginner Level,2015,11
1082352,Trading Basics in 30 minutes,True,50,1,Beginner Level,2017,2
625670,Technical Charting,True,20,4,Intermediate Level,2015,11
35409,Profits Turbo,True,20,10,Intermediate Level,2013,6
250902,Nest Egg Investing,True,45,6,Beginner Level,2014,6
1010988,Economics for beginners - Various Concepts,True,25,2,Beginner Level,2017,1
855816,Investing in Stocks & Shares,True,20,2,Beginner Level,2016,5
813360,Learn Financial Modeling from Scratch - Part 2,True,50,2,All Levels,2016,4
813516,Learn Financial Modeling from Scratch - Part 3,True,50,2,All Levels,2016,4
302484,A Practical Guide to Wealth Creation,True,35,6,All Levels,2016,11
861764,"'Geometry Of Chance strategy of defeating the roulette.""",True,30,2,Intermediate Level,2016,6
765238,Trading Algorítmico en Forex: Crea tu primer Robot de Forex!,True,170,206,All Levels,2016,3
542950,MQL4 Bootcamp Tutorial- Trading Robot Coding in Metatrader4,True,20,313,Beginner Level,2015,7
307080,Introducción a la contabilidad,True,20,193,Beginner Level,2014,12
469848,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,True,30,66,Beginner Level,2015,4
581498,Contabilidad Gubernamental en México,True,30,270,All Levels,2015,8
849896,株式投資に必要なスキルの学習手順を学ぶ,True,20,139,Beginner Level,2016,6
1174084,Formação de preços em serviços,True,35,77,Intermediate Level,2017,4
